MR,Author,Journal,Year,Publication Type,Citation,Version,Website,Lentght,Accuracy Score,Lenght
3853073,"Margolis, L. and del Río, Á.",J. Algebra,2018,article,"A. Bächle, L. Margolis, HeLP–A GAP-package for torsion units in integral group rings, preprint, arXiv:1507.08174, 2015, 6 pp. 
cf. MR3820369",Package,No,140,2,140
3853073,"Margolis, L. and del Río, Á.",J. Algebra,2018,article,"S. Gutsche, 4ti2 interface, http://homalg-project.github.io/homalg__project/4ti2Interface, 2015, GAP package, version 2015.11.06.",Package,Yes,129,3,129
3951554,"Margolis, L.",J. Symbolic Comput.,2019,article,"Bächle, A., Margolis, L., 2017a. HeLP – Hertweck-Luthar-Passi method, GAP package, Version 3.1. http://homepages.vub.ac.be/abachle/help/. 
MR3820369",Package,Yes,148,3,148
3951554,"Margolis, L.",J. Symbolic Comput.,2019,article,"Bächle, A., Margolis, L., 2018. HeLP: a GAP package for torsion units in integral group rings. J. Softw. Algebra Geom. 8, 1–9. 
MR3820369",Package,No,137,2,137
3951554,"Margolis, L.",J. Symbolic Comput.,2019,article,"Breuer, T., 2012. The GAP Character Table Library, Version 1.2.1. GAP package. http://www.math.rwth-aachen.de/~Thomas.Breuer/ctbllib.",Package,Yes,133,3,133
3951554,"Margolis, L.",J. Symbolic Comput.,2019,article,"Wilson, R.A., Parker, R.A., Nickerson, S., Bray, J.N., Breuer, T., 2011. AtlasRep, A GAP Interface to the Atlas of Group Representations, Version 1.5. Refereed GAP package. http://www.math.rwth-aachen.de/~Thomas.Breuer/atlasrep.",Package,Yes,228,3,228
3944466,"Margolis, L. and del Río, Á.",J. Pure Appl. Algebra,2019,article,"A. Bächle, L. Margolis, HeLP – a GAP-package for torsion units in integral group rings, preprint, arXiv:1507.08174v3, 2015–2017, 6 pages. 
cf. MR3820369",Package,No,152,2,152
3858430,"Maxson, C. J. and Saxinger, F.",Monatsh. Math.,2018,article,"Aichinger, E., Binder, F., Ecker, J., Mayr, P., Nöbauer, C.: SONATA—system of near-rings and their applications, GAP package, Version 2.6. http://www.algebra.uni-linz.ac.at/Sonata/. (2012)",Package,Yes,188,3,188
3228314,"Mayer, D. C.",J. Théor. Nombres Bordeaux,2013,article,"H. U. Besche, B. Eick, and E. A. O'Brien, The Small Groups Library—a Library of Groups of Small Order. 2005, an accepted and refereed GAP 4 package, available also in MAGMA.",Package,No,173,2,173
3228314,"Mayer, D. C.",J. Théor. Nombres Bordeaux,2013,article,"G. Gamble, W. Nickel, and E. A. O'Brien, ANU p-Quotient—p-Quotient and p-Group Generation Algorithms, 2006, an accepted GAP 4 package, available also in MAGMA.",Package,No,159,2,159
3320487,"Mayer, D. C.",J. Théor. Nombres Bordeaux,2014,article,"H. U. Besche, B. Eick, and E. A. O'Brien, The SmallGroups Library—a Library of Groups of Small Order, (2005), an accepted and refereed GAP 4 package, available also in MAGMA.",Package,No,174,2,174
1946749,"Mayr, P. and Morini, F.",Results Math.,2002,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr, and C. Nöbauer. SONATA - system of near-rings and their applications, Package for the group theory system GAP4, 2002. Available from: http://www.algebra.unilinz.ac.at/Sonata/.",Package,Yes,219,3,219
2249237,"Mayr, P.",Acta Sci. Math. (Szeged),2006,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr and C. Nöbauer, SONATA - system of near-rings and their applications, GAP package, Version 2, http://www.algebra.uni-linz.ac.at/Sonata/, 2003.",Package,Yes,185,3,185
2287454,"McSorley, J. P. and Soicher, L. H.",European J. Combin.,2007,article,"L.H. Soicher, The DESIGN package for GAP, Version 1.1, http://designtheory.org/software/gap_design/, 2004.",Package,Yes,106,3,106
3096644,"Menezes, N. E. and Quick, M. and Roney-Dougal, C. M.",Israel J. Math.,2013,article,"L. Naughton and G. Pfeiffer, Tomlib, Version 1.2.1, GAP package, 2011, (http://schmidt.nuigalway.ie/tomlib).",Package,Yes,108,3,108
4141690,"Merlini Giuliani, M. D. L. and Dos Anjos, G. S.",J. Algebra Appl.,2020,article,"G. P. Nagy and P. Vojtěchovský, LOOPS: Computing with quasigroups and loops in GAP, version 3.4.0, package for GAP, https://cs.du.edu/~petr/loops/.",Package,Yes,147,3,147
3528431,"Mesyan, Z. and Mitchell, J. D.",Semigroup Forum,2016,article,"Mitchell, J.D., et al.: Semigroups - GAP package, Version 2.4. (April 2015). http://www-groups.mcs.st-andrews.ac.uk/~jamesm/semigroups.php",Package,Yes,138,3,138
4145554,"Mez\H{o}fi, D. and Nagy, G. P.",Discrete Appl. Math.,2021,article,"G.P. Nagy, D. Mezőfi, Unitalsz, algorithms and libraries of abstract unitals and their embeddings, version 0.6, 2020, GAP package.",Package,No,130,2,130
4145554,"Mez\H{o}fi, D. and Nagy, G. P.",Discrete Appl. Math.,2021,article,"L.H. Soicher, GRAPE, graph algorithms using permutation groups, Version 4.8.3, 2019, Refereed GAP package.",Package,No,106,2,106
3343221,"Michel, J.",J. Algebra,2015,article,"J. Michel, The Chevie GAP3 package, webusers.imj-prg.fr/~jean.michel/chevie, 1997.",Package,No,82,1,82
3447647,"Michel, J.",Proc. Amer. Math. Soc.,2016,article,"Jean Michel, The development version of the CHEVIE package of GAP3, J. Algebra 435 (2015), 308–336, DOI 10.1016/j.jalgebra.2015.03.031. MR3343221 
MR3343221",Package,No,156,2,156
2606578,"Miyamoto, I.",Ars Math. Contemp.,2010,article,"L. H. Soicher, GAP package GRAPE-GRaph Algorithms using PErmutation groups, http://www.gap-system.org/Packages/grape.html.",Package,Yes,122,3,122
3554858,"Mizusawa, Y.",Osaka J. Math.,2016,article,"G. Ellis: HAP—Homological algebra programming, a GAP package, ver. 1.10.12, (2013), http://hamilton.nuigalway.ie/Hap/www.",Package,Yes,121,3,121
3554858,"Mizusawa, Y.",Osaka J. Math.,2016,article,"G. Gamble, W. Nickel and E.A. O'Brien: ANUPQ—ANU p-Quotient, a GAP package, ver. 3.0, (2006), http://gap-system.github.io/anupq/.",Package,Yes,129,3,129
2899936,"Moghaddam, M. R. R. and Niroomand, P.",Comm. Algebra,2012,article,"Ellis, G. (2010). HAP-Homological Algebra Programming. A refreed GAP 4 package (GAP Group 2008). Available at http://hamilton.nuigalway.ie/Hap/www. 
MR2478414",Package,Yes,158,3,158
2261802,"Monson, B. and Weiss, A. I.",European J. Combin.,2007,article,"L.H. Soicher, The GRAPE package for GAP. http://www.maths.qmul.ac.uk/simleonard/grape/.",Package,Yes,87,2,87
2945978,"Monson, B. and Pellicer, D. and Williams, G.",Ars Math. Contemp.,2012,article,"L. H. Soicher, The GRAPE package for GAP, http://www.maths.qmul.ac.uk/simleonard/grape/.",Package,Yes,88,2,88
2466196,"Monson, B. and Ivić Weiss, A.",Ars Math. Contemp.,2008,article,"L. H. Soicher, The GRAPE package for GAP: http://www.maths.qmul.ac.uk/simleonard/grape/.",Package,Yes,88,2,88
2429351,"Moravec, P.",J. Group Theory,2008,article,"B. Eick and W. Nickel. Polycyclic—computing with polycyclic groups. A refereed GAP 4 package, Version 2.1 (2006).",Package,No,113,2,113
2429351,"Moravec, P.",J. Group Theory,2008,article,"W. Nickel. NQ—Nilpotent quotients of finitely presented groups. A refereed GAP 4 package, Version 2.2 (2007).",Package,No,109,2,109
2400746,"Moravec, P.",J. Pure Appl. Algebra,2008,article,"B. Eick, W. Nickel, Polycyclic-computing with polycyclic groups, a refereed GAP 4 package, Version 2.2, 2007.",Package,No,109,2,109
2325117,"Morgan, J. P.",J. Amer. Statist. Assoc.,2007,article,"Soicher, L. H. (2003), ""The Design Package for GAP,"" available at designtheory.org/software/gap_design.",Package,No,103,2,103
3484144,"Moscariello, A.",J. Algebra,2016,article,"M. Delgado, P.A. García-Sánchez, J. Morais, NumericalSgps: a GAP package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,152,3,152
2331753,"Müller, J. and Neunhöffer, M. and Wilson, R. A.",J. Algebra,2007,article,"J. Müller, M. Neunhöffer, F. Noeske, GAP-4 package ORB, http://www.math.rwth-aachen.de/simMax.Neunhoeffer/Computer/Software/Gap/orb.htm l, 2006.",Package,Yes,144,3,144
2379937,"Müller, J.",LMS J. Comput. Math.,2008,article,"J. Müller, M. Neunhöffer and F. Noeske, GAP-4 package ORB, in preparation, http://www.math.rwth-aachen.de/simJuergen.Mueller/. 16, 18",Package,Yes,133,3,133
2422321,"Müller, J.",J. Algebra,2008,article,"T. Breuer, GAP Package CTblLib—The GAP Character Table Library, http://www.math.rwth-aachen.de/simThomas.Breuer/ctbllib/, 2004.",Package,Yes,127,3,127
3537826,"Müller, J.",J. Algebra,2016,article,"T. Breuer, GAP-package CTblLib—the GAP character table library, Version 1.2.2, http://www.gap-system.org/Packages/ctbllib.html, 2013.",Package,Yes,133,3,133
1875728,"Mysovskikh, V. I. and Skopin, A. I.",Zap. Nauchn. Sem. S.-Peterburg. Otdel. Mat. Inst. Steklov. (POMI),2001,article,"V. I. Mysovskikh, ""Investigation of subgroup embeddings by the computer algebra package GAP. Computer algebra in scientific computing,"" in: Proceedings of the Second Workshop CASC'99, Springer (1999), pp. 309–315. 
MR1729633",Package,No,224,2,224
1757829,"Mysovskikh, V. I.",Zap. Nauchn. Sem. S.-Peterburg. Otdel. Mat. Inst. Steklov. (POMI),1999,article,"V. I. Mysovskikh, ""Investigation of subgroup embeddings by the computer algebra package GAP,"" in: Computer Algebra in Scientific Computing, Proceedings of the Second Workshop CASC'99, Springer (1999), pp. 309–315. 
MR1729633",Package,No,224,2,224
1757830,"Mysovskikh, V. I. and Skopin, A. I.",Zap. Nauchn. Sem. S.-Peterburg. Otdel. Mat. Inst. Steklov. (POMI),1999,article,"V. I. Mysovskikh, ""Investigation of Subgroup Embeddings by the computer algebra package GAP,"" in: Computer Algebra in Scientific Computing. Proceedings of the 2nd Workshop CASC'99, Springer (1999), pp. 309–315. 
MR1729633",Package,No,221,2,221
2459358,"Nagy, G. P.",Discrete Math.,2008,article,"G.P. Nagy, P. Vojtěchovský, LOOPS: Package for GAP, Version 0.99. http://www.math.du.edu/loops/, 2004.",Package,Yes,102,3,102
3269010,"Nagy, G. P.",Comment. Math. Univ. Carolin.,2014,article,"Cicalò S., de Graaf W.A., Schneider C., LieAlgDB–a GAP package, Version 2.1, November 2010, http://www.gap-system.org/Packages/liealgdb.html.",Package,Yes,141,3,141
3205815,"Nagy, G. P.",Des. Codes Cryptogr.,2014,article,"Soicher L.H.: The GRAPE package for GAP, Version 4.6.1. http://www.maths.qmul.ac.uk/simleonard/grape/ (2012). Accessed 11 July 2013.",Package,Yes,132,3,132
2945164,"Naughton, L. and Pfeiffer, G.",Math. Comp.,2012,article,"Tomlib, Version 1.2.1, GAP package, 2011, http://schmidt.nuigalway.ie/tomlib.",Package,Yes,77,2,77
3574443,"Nekrashevych, V.",Conform. Geom. Dyn.,2016,article,"Laurent Bartholdi, FR, GAP package functionally recursive groups. http://laurentbartholdi.github.io/fr/chap0.html, 2014.",Package,Yes,120,3,120
3574443,"Nekrashevych, V.",Conform. Geom. Dyn.,2016,article,"Y. Muntyan and D. Savchuk. Autom Grp GAP package for computation in groups and semigroups generated by automata. http://www.gap-system.org/Packages/automgrp.html, 2014.",Package,Yes,168,3,168
3205814,"Neunhöffer, M. and Praeger, C. E.",Des. Codes Cryptogr.,2014,article,"Soicher L.H.: DESIGN package for GAP, version 1.6. http://www.gap-system.org/Packages/design.html (2011). Accessed 5 July 2013.",Package,Yes,127,3,127
2228654,"Nickel, W.",J. Algebra,2006,article,"Bettina Eick, Werner Nickel, Polycyclic, 2000, A GAP package, see [GAP05].",Package,No,74,1,74
3259608,"Niemeyer, A. C. and Praeger, C. E.",Discrete Math. Theor. Comput. Sci.,2014,article,"M. Neunhöffer and Á. Seress. GAP package recog, version 1.2. Technical report, 2012. URL (http://www.gap-system.org/Packages/recog.html).",Package,Yes,137,3,137
2810606,"Niroomand, P. and Rezaei, R.",Comm. Algebra,2011,article,"Ellis, G. (2010). HAP-Homological Algebra Programming. A refreed GAP 4 package (GAP Group 2008), available at http://hamilton.nuigalway.ie/Hap/www. 
MR2478414",Package,Yes,158,3,158
3080204,"Niroomand, P. and Rezaei, R.",Mediterr. J. Math.,2013,article,"G. Ellis, HAP-Homological Algebra Programming (2010), A refreed GAP 4 package (GAP Group 2008), available at http://hamilton.nuigalway.ie/Hap/www. 
MR2478414",Package,Yes,157,3,157
2303203,"Noeske, F.",J. Algebra,2007,article,"T. Breuer, GAP package ctbllib, version 1.1.3, http://math.rwth-aachen.de/simThomas.Breuer/ctbllib.",Package,Yes,99,3,99
3591164,"O'Brien, E. A. and Vojtěchovský, P.",J. Algebra,2017,article,"Gábor P. Nagy, Petr Vojtěchovský, LOOPS, version 3.1.0, package for GAP, http://www.math.du.edu/loops.",Package,Yes,102,3,102
3424050,"Odabaş, A. and Uslu, E. Ö. and Ilgaz, E.",J. Symbolic Comput.,2016,article,"Alp, M., Wensley, C.D., 2015. Crossed Modules and romancat1-groups in GAP. Version 2.43, Manual for the XMod share package for GAP4, http://www.gap-system.org/Packages/xmod.html.",Package,Yes,178,3,178
3424050,"Odabaş, A. and Uslu, E. Ö. and Ilgaz, E.",J. Symbolic Comput.,2016,article,"Ellis, G., 2013. HAP: Homological algebra programming. GAP share package Version 1.10.15, http://www.gap-system.org/Packages/hap.html.",Package,Yes,134,3,134
4124652,"Ojeda, I. and Rosales, J. C.",Comm. Algebra,2020,article,"Delgado, M., Garcia-Sanchez, P. A., Morais, J. (2019). NumericalSgps, A package for numerical semigroups, Version 1.2.0 dev (Refereed GAP package). https://gap-packages.github.io/numericalsgps",Package,Yes,192,3,192
1981041,"Olivieri, A. and del Río, Á.",J. Symbolic Comput.,2003,article,"Olivieri, A., del Río, Á., wedderga, A GAP 4 package for computing central idempotents and simple components of rational group algebras (submitted).",Package,No,148,2,148
2100373,"Olivieri, A. and del Río, Á. and Simón, J. J.",Comm. Algebra,2004,article,"Olivieri, A. del Río, A. (2003a). wedderga. A GAP 4 package for computing central idempotents and simple components of rational group algebras.",Package,No,143,2,143
3974806,"Olson, T. and Swartz, E.",Des. Codes Cryptogr.,2019,article,"Bamberg J., Betten A., Cara Ph, De Beule J., Lavrauw M., Neunhöffer M.: Finite incidence geometry. FInInG-a GAP package, version 1(4) (2017).",Package,No,141,2,141
3336955,"Olteanu, G. and Van Gelder, I.",Des. Codes Cryptogr.,2015,article,"Baart R., Boothby T., Cramwinckel J., Fields J., Joyner D., Miller R., Minkes E., Roijackers E., Ruscio L., Tjhai C.: GUAVA—a GAP package. Version 3.12 (21/05/2012). http://www.gap-system.org/Packages/guava.html.",Package,Yes,212,3,212
2926638,"Omidali, M.",Forum Math.,2012,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""Numericalsgps"": a GAP [18] package on numerical semigroups (http://www.gap-system.org/Packages/numericalsgps.html).",Package,Yes,164,3,164
3188860,"O'Neill, C. and Pelayo, R.",J. Pure Appl. Algebra,2014,article,"M. Delgado, P.A. García-Sánchez, J.J. Morais, GAP numerical semigroups package, http://www.gap-system.org/Manuals/pkg/numericalsgps/doc/manual.pdf.",Package,Yes,147,3,147
3324682,"O'Neill, C. and Pelayo, R.",Amer. Math. Monthly,2015,article,"M. Delgado, P. A. García-Sánchez, J. J. Morais, GAP Numerical Semigroups Package, http://www.gap-system.org/Manuals/pkg/numericalsgps/doc/manual.pdf.",Package,Yes,149,3,149
3666737,"O'Neill, C.",J. Pure Appl. Algebra,2017,article,"M. Delgado, P. García-Sánchez, J. Morais, NumericalSgps, a package for numerical semigroups, Version 0.980 dev (2013), (GAP package), http://www.fc.up.pt/cmup/mdelgado/numericalsgps/. 
MR3493240",Package,Yes,194,3,194
3506349,"O'Neill, C. and Ponomarenko, V. and Tate, R. and Webb, G.",Internat. J. Algebra Comput.,2016,article,"M. Delgado, P. García-Sánchez and J. Morais, NumericalSgps, A package for numerical semigroups, Version 0.980 dev (2013), (GAP package), http://www.fc.up.pt/cmup/mdelgado/numericalsgps/. 
MR3493240",Package,Yes,197,3,197
3686974,"Oneto, A. and Strazzanti, F. and Tamone, G.",J. Algebra,2017,article,"M. Delgado, P.A. García-Sánchez, J. Morais, ""NumericalSgps"" – a GAP package, Version 0.980, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,146,3,146
3741419,"Östergård, P. R. J. and Soicher, L. H.",J. Combin. Theory Ser. A,2018,article,"L.H. Soicher, The GRAPE package for GAP, version 4.6.1, http://www.maths.qmul.ac.uk/~leonard/grape/, 2012.",Package,Yes,106,3,106
2344348,"Pahlings, H.",J. Algebra,2007,article,"H. Pahlings, cliffordmatrices.g, deposited contribution for GAP 4, http://www.gap-system.org/Packages/Contrib/contrib.html, 2007.",Package,Yes,129,3,129
3635817,"Pasechnik, D. V.",Adv. Math.,2017,article,"G. Gamble, A. Hulpke, G. Havas, C. Ramsay, M. Horn, GAP Package ACE, http://gap-packages.github.io/ace/, 1998.",Package,Yes,110,3,110
3162438,"Pasotti, S. and Zizioli, E.",Results Math.,2014,article,"Nagy, G.P., Vojtěchovský, P.: LOOPS: Computing with quasigroups and loops, Version 2.0.0. http://www.math.du.edu/loops. Package for GAP",Package,Yes,135,3,135
4016505,"Pérennou, H.",J. Algebra,2020,article,"Peter Webb, Tutorial on the gap package `reps' for handling group representations in positive characteristic, http://www-users.math.umn.edu/~webb/GAPfiles/reptutorial.html, 2016.",Package,Yes,178,3,178
3066818,"Peterson, G. L. and Scott, S. D.",Monatsh. Math.,2013,article,"Aichinger, E., Binder, F., Ecker, J., Mayr, P., Nöbauer, C.: SONATA—system of near-rings and their applications, GAP package, Version 2. http://www.algebra.uni-linz.ac.at/Sonata/ (2003)",Package,Yes,185,3,185
2536771,"Peterson, G. L.",Algebra Colloq.,2009,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr, C. Nöbauer, SONATA — System of nearrings and their applications, GAP package, version 2, 2003 (http://www.algebra.uni-linz.ac.at/Sonata/).",Package,Yes,182,3,182
2493617,"Pfeiffer, G.",Adv. Math.,2009,article,"Götz Pfeiffer, ZigZag—A GAP3 package for descent algebras of finite coxeter groups, electronically available at http://schmidt.nuigalway.ie/zigzag, 2007.",Package,Yes,153,3,153
3272374,"Praeger, C. E. and Seress, Á. and Yalçınkaya, Ş.",J. Algebra,2015,article,"M. Neunhöeffer, GAP package recog, version 1.2, http://www-groups.mcs.st-and.ac.uk/simneunhoef/Computer/Software/ Gap/recog.html, 28 May 2012.",Package,Yes,142,3,142
2001274,"Püschel, M. and Moura, J. M. F.",SIAM J. Comput.,2003,article,"S. Egner and M. Püschel, AREP—Constructive Representation Theory and Fast Signal Transforms, GAP software share package, 1998; available online at http://www.ece.cmu.edu/simsmart/arep/arep.html.",Package,Yes,194,3,194
1943043,"Püschel, M.",J. Symbolic Comput.,2002,article,"Egner, S., Püschel, M. (1998). AREP—A Package for Constructive Representation Theory and Fast Signal Transforms, GAP share package.http://www.ece.cmu.edu/simsmart/arep/arep.html.",Package,Yes,178,3,178
3101143,"Quadrat, A.",Acta Appl. Math.,2013,article,"Barakat, M., Quadrat, A.: The Abeliansystems project (2011). A homalg package (GAP 4), in development. http://homalg.math.rwth-aachen.de/",Package,Yes,137,3,137
4134242,"Quinn-Gregson, T.",Mathematika,2020,article,"J. D. Mitchell, Semigroups—GAP package, version 3.0.20, 2018, http://doi.org/10.5281/zenodo.592893.",Package,Yes,99,3,99
3314283,"Rai, P. K. and Yadav, M. K.",J. Algebra,2015,article,"G. Ellis, GAP package HAP–Homological Algebra Programming, Version 1.10.15, http://www.gap-system.org/Packages/hap.html, 2014.",Package,Yes,126,3,126
3778914,"Reich, D. J. and Walton, C.",Involve,2018,article,"A. M. Cohen and J. W. Knopper, ""GAP package GBNP: computing Gröbner bases of noncommutative polynomials"", software package, 2016, available at http://www.gap-system.org/Packages/gbnp.html.",Package,Yes,188,3,188
2594680,"Roberts, J.",Homology Homotopy Appl.,2010,article,"G. Ellis, GAP package HAP, 2008, http://hamilton.nuigalway.ie/Hap/www/index.html.",Package,Yes,81,2,81
2594680,"Roberts, J.",Homology Homotopy Appl.,2010,article,"D. F. Holt, B. Eick and E. O'Brien, GAP package cohomolo, 2008, http://www.warwick.ac.uk/staff/D.F.Holt/cohomolo/.",Package,Yes,114,3,114
2594680,"Roberts, J.",Homology Homotopy Appl.,2010,article,"D. F. Holt, B. Eick and E. O'Brien, GAP package kbmag, 2009, http://www.warwick.ac.uk/simmareg/kbmag.",Package,Yes,101,3,101
3619116,"Robles-Pérez, A. M. and Rosales, J. C.",Forum Math.,2017,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""Numericalsgps"": A GAP package on numerical semigroups, www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,151,3,151
3831254,"Robles-Pérez, A. M. and Rosales, J. C.",Aequationes Math.,2018,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: ""numericalsgps"": a GAP package on numerical semigroups. http://www.gap-system.org/Packages/numericalsgps.html. Accessed 04 July 2017 
MR3493240",Package,Yes,190,3,190
3708601,"Rocco, N. R. and Rodrigues, E. C. P.",J. Algebra Appl.,2017,article,"B. Eick, M. Horn and W. Nickel, Polycyclic Computation with polycyclic groups, Version 2.11, 2013-A GAP 4 package, in The Gap Group, GAP-Groups, Algorithms, and Programming, Version 4.8.3, 2016, http://www.gap--system.org.",Package,Yes,222,3,222
2460697,"Röder, M.",Glas. Mat. Ser. III,2008,article,"M. Röder, RDS - a GAP4 package for relative difference sets, 2006, http://www.gap-system.org/Packages/rds.html.",Package,Yes,111,3,111
2912012,"Romero, A. and Rubio, J.",J. Symbolic Comput.,2012,article,"Ellis, G.J., 2009. HAP package for GAP. http://www.gap-system.org/Packages/hap.html.",Package,Yes,84,2,84
2912012,"Romero, A. and Rubio, J.",J. Symbolic Comput.,2012,article,"Solomon, A., Costantini, M., 2009. OpenMath package for GAP. http://www.gap-system.org/Packages/openmath.html.",Package,Yes,110,3,110
3073197,"Romero, A. and Rubio, J.",Math. Comp.,2013,article,"G. Ellis, HAP – Homological Algebra Programming, a package for the GAP system, 2006, http://www.gap-system.org/Packages/hap.html. 
MR2478414",Package,Yes,140,3,140
3406186,"Rossmann, T.",J. Algebra,2015,article,"Björn Assmann, Guarana 0.94. Applications of Lie methods for computations with infinite polycyclic groups, a GAP 4-package, available from http://www.gap-system.org/Packages/guarana.html, 2012.",Package,Yes,193,3,193
3836508,"Ryabov, G. K.",Algebra Logika,2018,article,"M. Klin, C. Pech, and S. Reichard, C0C02P–A GAP Package, Vers. 0.14, 07.02.2015; http://www.math.tu-dresden.de/~pech/C0C02P.",Package,Yes,124,3,124
3885113,"Ryabov, G. K.",Zap. Nauchn. Sem. S.-Peterburg. Otdel. Mat. Inst. Steklov. (POMI),2018,article,"M. Klin, C. Pech, and S. Reichard, ""COC02P – a GAP package, 0.14,"" http://www.math.tu-dresden.de/pech/C0C02P.",Package,Yes,109,3,109
4163419,"Ryabov, G.",Graphs Combin.,2020,article,"Klin, M., Pech, C., Reichard, S.: COCO2P—a GAP package, 0.14, 07.02.2015. http://www.math.tudresden.de/~pech/COCO2P",Package,Yes,115,3,115
4124835,"Sambale, B.",J. Algebra,2020,article,"F. Lübeck, edim - a GAP package, version 1.3.5, 2019, http://www.math.rwth-aachen.de/~Frank.Luebeck/EDIM/index.html.",Package,Yes,116,3,116
3523126,"Savchuk, D. M. and Sidki, S. N.",Geom. Dedicata,2016,article,"Muntyan, Y., Savchuk, D.: AutomGrp—GAP Package for Computations in Self-Similar Groups and Semigroups, Version 1.2.4. http://www.gap-system.org/Packages/automgrp.html (2014)",Package,Yes,173,3,173
3870955,"Schaeffer Fry, A. A. and Taylor, J.",Bull. Lond. Math. Soc.,2018,article,"T. Breuer, `CTblLib - a GAP package, version 1.1.3', 2004, http://www.math.rwth-aachen.de/Thomas.Breuer/ctbllib/.",Package,Yes,113,3,113
2796067,"Schneider, C. and Usefi, H.",J. Algebra,2011,article,"B. Eick, Modlsom—a GAP package, version 1.1, May 2009, www-public.tu-bs.de:8080/simbeick/soft/modisom.",Package,Yes,102,3,102
3723461,"Schönnenbeck, S.",J. Homotopy Relat. Struct.,2017,article,"Ellis, G.: HAP—homological algebra programming, a package for the GAP computer algebra system (2013). http://hamilton.nuigalway.ie/Hap/www/",Package,Yes,139,3,139
2287373,"Shaska, T.",Serdica Math. J.,2006,article,"The GAP Group. GAP – Groups, Algorithms, and Programming, Version 4.4; 2006, package SmallGroups, by E. A. O'Brien, B. Eick, and H. U. Besche (http://www-gap.dcs.st-and.ac.uk/ gap/Packages/sgl.html)",Package,Yes,198,3,198
2496002,"Shi, J. and Wang, L.",J. Aust. Math. Soc.,2009,article,"A. Hulpke, Homomorphism Search, Module of GAP computer software package available at http://www.gap-system.org.",Package,Yes,111,3,111
3541689,"Schulte, E.",J. Algebra,2016,article,"T. Breuer, The GAP character table library, version 1.2.1, GAP package, http://www.math.rwth-aachen.de/~Thomas.Breuer/ctbllib, 2012.",Package,Yes,132,3,132
3034486,"Simion, I. I.",J. Algebra,2013,article,"I. Simion, ChevalleyAdj (Version 2.7) - GAP Package for Unipotent Elements, http://gr-tes.epfl.ch/simsimion/, 2012.",Package,Yes,115,3,115
2228647,"Soicher, L. H.",J. Algebra,2006,article,"L.H. Soicher, The GRAPE 4.2 Package for GAP 4.4, http://www.maths.qmul.ac.uk/simleonard/grape/, 2003.",Package,Yes,101,3,101
2652095,"Soicher, L. H.",J. Combin. Theory Ser. A,2010,article,"L.H. Soicher, The DESIGN package for GAP, Version 1.3, 2006, http://designtheory.org/software/gap_design/.",Package,Yes,106,3,106
2793224,"Soicher, L. H.",Discrete Math.,2011,article,"L.H. Soicher, The DESIGN package for GAP, Version 1.4, 2009, http://designtheory.org/software/gap_design/.",Package,Yes,106,3,106
2914781,"Soicher, L. H.",J. Combin. Des.,2012,article,"L. H. Soicher, The DESIGN package for GAP, Version 1.4, 2009, http://designtheory.org/software/gap_design/",Package,Yes,106,3,106
3272381,"Soicher, L. H.",J. Algebra,2015,article,"L.H. Soicher, The GRAPE package for GAP, version 4.6.1, http://www.maths.qmul.ac.uk/simleonard/grape/, 2012.",Package,Yes,108,3,108
3763900,"Soicher, L. H.",Port. Math.,2017,article,"L. H. Soicher, The DESIGN package for GAP, Version 1.6, 2011, http://designtheory.org/software/gap_design/",Package,Yes,106,3,106
3763900,"Soicher, L. H.",Port. Math.,2017,article,"L. H. Soicher, The GRAPE package for GAP, Version 4.7, 2016, http://www.maths.qmul.ac.uk/~leonard/grape/",Package,Yes,104,3,104
3654195,"Soicher, L. H.",Des. Codes Cryptogr.,2017,article,"Soicher L.H.: The GRAPE package for GAP, Version 4.6.1 (2012). http://www.maths.qmul.ac.uk/~leonard/grape/.",Package,Yes,107,3,107
4082424,"Soroko, I.",Internat. J. Algebra Comput.,2020,article,"C. Sievers, FGA (Free Group Algorithms) — A GAP package, Version 1.4.0 (2018), http://www.icm.tu-bs.de/ag_algebra/software/FGA.",Package,Yes,127,3,127
2976355,"Spiga, P.",Ars Combin.,2012,article,"L.H.Soicher, The GRAPE package for GAP, Version 4.3, 2006, http://www.maths.qmul.ac.uk/simleonard/grape.",Package,Yes,104,3,104
4120752,"Spiga, P.",Bull. Aust. Math. Soc.,2020,article,"R. Abbott, J. Bray, S. Linton, S. Nickerson, S. Norton, R. Parker, I. Suleiman, J. Tripp, P. Walsh and R. Wilson, AtlasRep—a GAP Package, Version 2.1.0, 2019, available online at http://www.math.rwth-aachen.de/~Thomas.Breuer/atlasrep/doc/manual.pdf.",Package,Yes,249,3,249
